Species 1,Species 2,Uncorr_pdist
CE31879,LN810296,0
CE31880,LN810296,0
CE32707,LN810296,0.0607902736
CE32780,LN810296,0.1550151976
CE32781,LN810296,0.1550151976
CE38690,LN810296,0.0122137405
CE39081,LN810296,0.0030395137
CE286,LN810296,0.0473484848
MG421743,LN810296,0.0608974359
MG423275,LN810296,0.001610306
LN810295,LN810296,0.047112462
CE10522,LN999111,0.0455927052
CE10523,LN999111,0.0455927052
CE10784,LN999111,0.0015197568
CE10836,LN999111,0.0015197568
CE10846,LN999111,0.001572327
CE10847,LN999111,0.0015197568
CE10848,LN999111,0.0015197568
CE10849,LN999111,0.0015197568
CE10865,LN999111,0.047112462
CE11349,LN999111,0.0518134715
CE16688,LN999111,0
CE16864,LN999111,0.0015197568
CE16866,LN999111,0.0015197568
CE17759,LN999111,0.0486322188
CE18811,LN999111,0
CE19894,LN999111,0.0547112462
CE19895,LN999111,0.0547112462
CE19900,LN999111,0.056231003
CE19902,LN999111,0.0506134969
CE2714,LN999111,0.0486322188
CE2715,LN999111,0.0486322188
CE27739,LN999111,0.0440729483
CE30774,LN999111,0.0060790274
CE3121,LN999111,0.0547112462
CE31633,LN999111,0.056231003
CE31676,LN999111,0.0531914894
CE3236,LN999111,0.1550151976
CE35336,LN999111,0.0547112462
CE35337,LN999111,0.0547112462
CE35393,LN999111,0.0106382979
CE35727,LN999111,0.0015197568
CE35728,LN999111,0
CE35729,LN999111,0.0016025641
CE36236,LN999111,0.0045592705
CE36237,LN999111,0.0060790274
CE36239,LN999111,0.0015948963
CE36240,LN999111,0.0075987842
CE36241,LN999111,0.0015197568
CE36242,LN999111,0
CE36244,LN999111,0.0015898251
CE3745,LN999111,0.0015197568
CE3750,LN999111,0.0015197568
CE3751,LN999111,0
CE3752,LN999111,0.0015197568
CE3781,LN999111,0.0455927052
CE3817,LN999111,0.0015197568
CE3936,LN999111,0.0501519757
CE3937,LN999111,0.0516717325
CE3944,LN999111,0.1550151976
CE4324,LN999111,0.0015197568
CE767,LN999111,0.0015197568
CE19886,LN999111,0.0015197568
CE19887,LN999111,0.046728972
CE26990,LN999111,0.0547112462
CE26991,LN999111,0.0547112462
CE26994,LN999111,0.0547112462
CE27023,LN999111,0.0547112462
CE28107,LN999111,0.1593059937
CE28149,LN999111,0.1595744681
CE28151,LN999111,0.0015197568
CE29879,LN999111,0.0447761194
CE29883,LN999111,0.0486322188
CE29889,LN999111,0.0486322188
CE30034,LN999111,0.0486322188
CE30063,LN999111,0.0462249615
CE30066,LN999111,0.0440251572
CE30067,LN999111,0.0501519757
CE30677,LN999111,0.1554878049
CE30683,LN999111,0
CE30737,LN999111,0.0116086235
CE31878,LN999111,0.0486322188
CE31879,LN999111,0.0486322188
CE31880,LN999111,0.0486322188
CE32707,LN999111,0.0501519757
CE32780,LN999111,0.1550151976
CE32781,LN999111,0.1550151976
CE38690,LN999111,0.0519083969
CE39081,LN999111,0.0455927052
CE286,LN999111,0
MG421743,LN999111,0.0512820513
MG423275,LN999111,0.0483091787
LN810295,LN999111,0.0015197568
LN810296,LN999111,0.0486322188
CE10522,LN999149,0.0455927052
CE10523,LN999149,0.0455927052
CE10784,LN999149,0.0015197568
CE10836,LN999149,0.0015197568
CE10846,LN999149,0.001572327
CE10847,LN999149,0.0015197568
CE10848,LN999149,0.0015197568
CE10849,LN999149,0.0015197568
CE10865,LN999149,0.047112462
CE11349,LN999149,0.0518134715
CE16688,LN999149,0
CE16864,LN999149,0.0015197568
CE16866,LN999149,0.0015197568
CE17759,LN999149,0.0486322188
CE18811,LN999149,0
CE19894,LN999149,0.0547112462
CE19895,LN999149,0.0547112462
CE19900,LN999149,0.056231003
CE19902,LN999149,0.0506134969
CE2714,LN999149,0.0486322188
CE2715,LN999149,0.0486322188
CE27739,LN999149,0.0440729483
CE30774,LN999149,0.0060790274
CE3121,LN999149,0.0547112462
CE31633,LN999149,0.056231003
CE31676,LN999149,0.0531914894
CE3236,LN999149,0.1550151976
CE35336,LN999149,0.0547112462
CE35337,LN999149,0.0547112462
CE35393,LN999149,0.0106382979
CE35727,LN999149,0.0015197568
CE35728,LN999149,0
CE35729,LN999149,0.0016025641
CE36236,LN999149,0.0045592705
CE36237,LN999149,0.0060790274
CE36239,LN999149,0.0015948963
CE36240,LN999149,0.0075987842
CE36241,LN999149,0.0015197568
CE36242,LN999149,0
CE36244,LN999149,0.0015898251
CE3745,LN999149,0.0015197568
CE3750,LN999149,0.0015197568
CE3751,LN999149,0
CE3752,LN999149,0.0015197568
CE3781,LN999149,0.0455927052
CE3817,LN999149,0.0015197568
CE3936,LN999149,0.0501519757
CE3937,LN999149,0.0516717325
CE3944,LN999149,0.1550151976
CE4324,LN999149,0.0015197568
CE767,LN999149,0.0015197568
CE19886,LN999149,0.0015197568
CE19887,LN999149,0.046728972
CE26990,LN999149,0.0547112462
CE26991,LN999149,0.0547112462
CE26994,LN999149,0.0547112462
CE27023,LN999149,0.0547112462
CE28107,LN999149,0.1593059937
CE28149,LN999149,0.1595744681
CE28151,LN999149,0.0015197568
CE29879,LN999149,0.0447761194
CE29883,LN999149,0.0486322188
CE29889,LN999149,0.0486322188
CE30034,LN999149,0.0486322188
CE30063,LN999149,0.0462249615
CE30066,LN999149,0.0440251572
CE30067,LN999149,0.0501519757
CE30677,LN999149,0.1554878049
CE30683,LN999149,0
CE30737,LN999149,0.0116086235
CE31878,LN999149,0.0486322188
CE31879,LN999149,0.0486322188
CE31880,LN999149,0.0486322188
CE32707,LN999149,0.0501519757
CE32780,LN999149,0.1550151976
CE32781,LN999149,0.1550151976
CE38690,LN999149,0.0519083969
CE39081,LN999149,0.0455927052
CE286,LN999149,0
MG421743,LN999149,0.0512820513
MG423275,LN999149,0.0483091787
LN810295,LN999149,0.0015197568
LN810296,LN999149,0.0486322188
LN999111,LN999149,0
CE10522,LN999166,0.0016
CE10523,LN999166,0.0016
CE10784,LN999166,0.0432
CE10836,LN999166,0.0432
CE10846,LN999166,0.0432
CE10847,LN999166,0.0432
CE10848,LN999166,0.0432
CE10849,LN999166,0.0432
CE10865,LN999166,0.0032
CE11349,LN999166,0.0054945055
CE16688,LN999166,0.0416
CE16864,LN999166,0.0432
CE16866,LN999166,0.0416
CE17759,LN999166,0.0048
CE18811,LN999166,0.0416
CE19894,LN999166,0.0544
CE19895,LN999166,0.0544
CE19900,LN999166,0.0544
CE19902,LN999166,0.0544
CE2714,LN999166,0.0048
CE2715,LN999166,0.0048
CE27739,LN999166,0
CE30774,LN999166,0.04
CE3121,LN999166,0.0544
CE31633,LN999166,0.056
CE31676,LN999166,0.0128
CE3236,LN999166,0.1552
CE35336,LN999166,0.0544
CE35337,LN999166,0.0544
CE35393,LN999166,0.0464
CE35727,LN999166,0.0416
CE35728,LN999166,0.0416
CE35729,LN999166,0.0432692308
CE36236,LN999166,0.0432
CE36237,LN999166,0.04
CE36239,LN999166,0.0432
CE36240,LN999166,0.04
CE36241,LN999166,0.0432
CE36242,LN999166,0.0416
CE36244,LN999166,0.0436241611
CE3745,LN999166,0.0432
CE3750,LN999166,0.0432
CE3751,LN999166,0.0416
CE3752,LN999166,0.0432
CE3781,LN999166,0.0016
CE3817,LN999166,0.0432
CE3936,LN999166,0.0528
CE3937,LN999166,0.0528
CE3944,LN999166,0.1552
CE4324,LN999166,0.0432
CE767,LN999166,0.0432
CE19886,LN999166,0.0432
CE19887,LN999166,0.0048
CE26990,LN999166,0.0544
CE26991,LN999166,0.0544
CE26994,LN999166,0.0544
CE27023,LN999166,0.0544
CE28107,LN999166,0.1573033708
CE28149,LN999166,0.1568
CE28151,LN999166,0.0432
CE29879,LN999166,0.0033167496
CE29883,LN999166,0.0048
CE29889,LN999166,0.0048
CE30034,LN999166,0.0528
CE30063,LN999166,0.0528
CE30066,LN999166,0.0528
CE30067,LN999166,0.0528
CE30677,LN999166,0.1536
CE30683,LN999166,0.040776699
CE30737,LN999166,0.0473684211
CE31878,LN999166,0.0048
CE31879,LN999166,0.0048
CE31880,LN999166,0.0048
CE32707,LN999166,0.0528
CE32780,LN999166,0.1552
CE32781,LN999166,0.1552
CE38690,LN999166,0.0112540193
CE39081,LN999166,0.0048
CE286,LN999166,0.0435606061
MG421743,LN999166,0.0524534687
MG423275,LN999166,0.0034013605
LN810295,LN999166,0.04
LN810296,LN999166,0.0048
LN999111,LN999166,0.0416
LN999149,LN999166,0.0416
CE10522,LN999170,0.0458860759
CE10523,LN999170,0.0458860759
CE10784,LN999170,0.0094936709
CE10836,LN999170,0.0094936709
CE10846,LN999170,0.0094936709
CE10847,LN999170,0.0094936709
CE10848,LN999170,0.0094936709
CE10849,LN999170,0.0094936709
CE10865,LN999170,0.0474683544
CE11349,LN999170,0.0488245931
CE16688,LN999170,0.0079113924
CE16864,LN999170,0.0094936709
CE16866,LN999170,0.0094936709
CE17759,LN999170,0.0490506329
CE18811,LN999170,0.0079113924
CE19894,LN999170,0.0569620253
CE19895,LN999170,0.0569620253
CE19900,LN999170,0.0569620253
CE19902,LN999170,0.0569620253
CE2714,LN999170,0.0490506329
CE2715,LN999170,0.0490506329
CE27739,LN999170,0.0443037975
CE30774,LN999170,0.003164557
CE3121,LN999170,0.0569620253
CE31633,LN999170,0.0585443038
CE31676,LN999170,0.0537974684
CE3236,LN999170,0.1550632911
CE35336,LN999170,0.0569620253
CE35337,LN999170,0.0569620253
CE35393,LN999170,0.0158227848
CE35727,LN999170,0.0094936709
CE35728,LN999170,0.008
CE35729,LN999170,0.0096308186
CE36236,LN999170,0.0094936709
CE36237,LN999170,0.003164557
CE36239,LN999170,0.0095846645
CE36240,LN999170,0.003164557
CE36241,LN999170,0.0094936709
CE36242,LN999170,0.0079113924
CE36244,LN999170,0.0099502488
CE3745,LN999170,0.0094936709
CE3750,LN999170,0.0094936709
CE3751,LN999170,0.0079113924
CE3752,LN999170,0.0094936709
CE3781,LN999170,0.0458860759
CE3817,LN999170,0.0094936709
CE3936,LN999170,0.0522151899
CE3937,LN999170,0.0522151899
CE3944,LN999170,0.1550632911
CE4324,LN999170,0.0094936709
CE767,LN999170,0.0094936709
CE19886,LN999170,0.0094936709
CE19887,LN999170,0.0490506329
CE26990,LN999170,0.0569620253
CE26991,LN999170,0.0569620253
CE26994,LN999170,0.0569620253
CE27023,LN999170,0.0569620253
CE28107,LN999170,0.1603174603
CE28149,LN999170,0.1598101266
CE28151,LN999170,0.0094936709
CE29879,LN999170,0.0481727575
CE29883,LN999170,0.0490506329
CE29889,LN999170,0.0490506329
CE30034,LN999170,0.0522151899
CE30063,LN999170,0.0522151899
CE30066,LN999170,0.0522151899
CE30067,LN999170,0.0522151899
CE30677,LN999170,0.1534810127
CE30683,LN999170,0.0077821012
CE30737,LN999170,0.0155979203
CE31878,LN999170,0.0490506329
CE31879,LN999170,0.0490506329
CE31880,LN999170,0.0490506329
CE32707,LN999170,0.0522151899
CE32780,LN999170,0.1550632911
CE32781,LN999170,0.1550632911
CE38690,LN999170,0.0524642289
CE39081,LN999170,0.0458860759
CE286,LN999170,0.0037950664
MG421743,LN999170,0.0518394649
MG423275,LN999170,0.0470588235
LN810295,LN999170,0.0094936709
LN810296,LN999170,0.0490506329
LN999111,LN999170,0.0079113924
LN999149,LN999170,0.0079113924
LN999166,LN999170,0.0432692308
CE10522,LN999172,0.0440729483
CE10523,LN999172,0.0440729483
CE10784,LN999172,0.0030395137
CE10836,LN999172,0.0030395137
CE10846,LN999172,0.0031446541
CE10847,LN999172,0.0030395137
CE10848,LN999172,0.0030395137
CE10849,LN999172,0.0030395137
CE10865,LN999172,0.0455927052
CE11349,LN999172,0.0500863558
CE16688,LN999172,0.0015197568
CE16864,LN999172,0.0030395137
CE16866,LN999172,0.0030395137
CE17759,LN999172,0.047112462
CE18811,LN999172,0.0015197568
CE19894,LN999172,0.056231003
CE19895,LN999172,0.056231003
CE19900,LN999172,0.0577507599
CE19902,LN999172,0.0521472393
CE2714,LN999172,0.047112462
CE2715,LN999172,0.047112462
CE27739,LN999172,0.0425531915
CE30774,LN999172,0.0075987842
CE3121,LN999172,0.056231003
CE31633,LN999172,0.0577507599
CE31676,LN999172,0.0516717325
CE3236,LN999172,0.1565349544
CE35336,LN999172,0.056231003
CE35337,LN999172,0.056231003
CE35393,LN999172,0.0121580547
CE35727,LN999172,0.0030395137
CE35728,LN999172,0.0015974441
CE35729,LN999172,0.0032051282
CE36236,LN999172,0.0060790274
CE36237,LN999172,0.0075987842
CE36239,LN999172,0.0031897927
CE36240,LN999172,0.009118541
CE36241,LN999172,0.0030395137
CE36242,LN999172,0.0015197568
CE36244,LN999172,0.0031796502
CE3745,LN999172,0.0030395137
CE3750,LN999172,0.0030395137
CE3751,LN999172,0.0015197568
CE3752,LN999172,0.0030395137
CE3781,LN999172,0.0440729483
CE3817,LN999172,0.0030395137
CE3936,LN999172,0.0516717325
CE3937,LN999172,0.0531914894
CE3944,LN999172,0.1565349544
CE4324,LN999172,0.0030395137
CE767,LN999172,0.0030395137
CE19886,LN999172,0.0030395137
CE19887,LN999172,0.0451713396
CE26990,LN999172,0.056231003
CE26991,LN999172,0.056231003
CE26994,LN999172,0.056231003
CE27023,LN999172,0.056231003
CE28107,LN999172,0.1577287066
CE28149,LN999172,0.1580547112
CE28151,LN999172,0.0030395137
CE29879,LN999172,0.0431177446
CE29883,LN999172,0.047112462
CE29889,LN999172,0.047112462
CE30034,LN999172,0.0501519757
CE30063,LN999172,0.0477657935
CE30066,LN999172,0.0455974843
CE30067,LN999172,0.0516717325
CE30677,LN999172,0.1570121951
CE30683,LN999172,0.0019417476
CE30737,LN999172,0.0132669983
CE31878,LN999172,0.047112462
CE31879,LN999172,0.047112462
CE31880,LN999172,0.047112462
CE32707,LN999172,0.0516717325
CE32780,LN999172,0.1565349544
CE32781,LN999172,0.1565349544
CE38690,LN999172,0.0503816794
CE39081,LN999172,0.0440729483
CE286,LN999172,0.0018939394
MG421743,LN999172,0.0528846154
MG423275,LN999172,0.0466988728
LN810295,LN999172,0
LN810296,LN999172,0.047112462
LN999111,LN999172,0.0015197568
LN999149,LN999172,0.0015197568
LN999166,LN999172,0.04
LN999170,LN999172,0.0094936709
CE10522,LN999174,0.0440729483
CE10523,LN999174,0.0440729483
CE10784,LN999174,0.0030395137
CE10836,LN999174,0.0030395137
CE10846,LN999174,0.0031446541
CE10847,LN999174,0.0030395137
CE10848,LN999174,0.0030395137
CE10849,LN999174,0.0030395137
CE10865,LN999174,0.0455927052
CE11349,LN999174,0.0500863558
CE16688,LN999174,0.0015197568
CE16864,LN999174,0.0030395137
CE16866,LN999174,0.0030395137
CE17759,LN999174,0.047112462
CE18811,LN999174,0.0015197568
CE19894,LN999174,0.056231003
CE19895,LN999174,0.056231003
CE19900,LN999174,0.0577507599
CE19902,LN999174,0.0521472393
CE2714,LN999174,0.047112462
CE2715,LN999174,0.047112462
CE27739,LN999174,0.0425531915
CE30774,LN999174,0.0075987842
CE3121,LN999174,0.056231003
CE31633,LN999174,0.0577507599
CE31676,LN999174,0.0516717325
CE3236,LN999174,0.1565349544
CE35336,LN999174,0.056231003
CE35337,LN999174,0.056231003
CE35393,LN999174,0.0121580547
CE35727,LN999174,0.0030395137
CE35728,LN999174,0.0015974441
CE35729,LN999174,0.0032051282
CE36236,LN999174,0.0060790274
CE36237,LN999174,0.0075987842
CE36239,LN999174,0.0031897927
CE36240,LN999174,0.009118541
CE36241,LN999174,0.0030395137
CE36242,LN999174,0.0015197568
CE36244,LN999174,0.0031796502
CE3745,LN999174,0.0030395137
CE3750,LN999174,0.0030395137
CE3751,LN999174,0.0015197568
CE3752,LN999174,0.0030395137
CE3781,LN999174,0.0440729483
CE3817,LN999174,0.0030395137
CE3936,LN999174,0.0516717325
CE3937,LN999174,0.0531914894
CE3944,LN999174,0.1565349544
CE4324,LN999174,0.0030395137
CE767,LN999174,0.0030395137
CE19886,LN999174,0.0030395137
CE19887,LN999174,0.0451713396
CE26990,LN999174,0.056231003
CE26991,LN999174,0.056231003
CE26994,LN999174,0.056231003
CE27023,LN999174,0.056231003
CE28107,LN999174,0.1577287066
CE28149,LN999174,0.1580547112
CE28151,LN999174,0.0030395137
CE29879,LN999174,0.0431177446
CE29883,LN999174,0.047112462
CE29889,LN999174,0.047112462
CE30034,LN999174,0.0501519757
CE30063,LN999174,0.0477657935
CE30066,LN999174,0.0455974843
CE30067,LN999174,0.0516717325
CE30677,LN999174,0.1570121951
CE30683,LN999174,0.0019417476
CE30737,LN999174,0.0132669983
CE31878,LN999174,0.047112462
CE31879,LN999174,0.047112462
CE31880,LN999174,0.047112462
CE32707,LN999174,0.0516717325
CE32780,LN999174,0.1565349544
CE32781,LN999174,0.1565349544
CE38690,LN999174,0.0503816794
CE39081,LN999174,0.0440729483
CE286,LN999174,0.0018939394
MG421743,LN999174,0.0528846154
MG423275,LN999174,0.0466988728
LN810295,LN999174,0
LN810296,LN999174,0.047112462
LN999111,LN999174,0.0015197568
LN999149,LN999174,0.0015197568
LN999166,LN999174,0.04
LN999170,LN999174,0.0094936709
LN999172,LN999174,0
CE10522,LN999214,0.0455927052
CE10523,LN999214,0.0455927052
CE10784,LN999214,0.0015197568
CE10836,LN999214,0.0015197568
CE10846,LN999214,0.001572327
CE10847,LN999214,0.0015197568
CE10848,LN999214,0.0015197568
CE10849,LN999214,0.0015197568
CE10865,LN999214,0.047112462
CE11349,LN999214,0.0518134715
CE16688,LN999214,0
CE16864,LN999214,0.0015197568
CE16866,LN999214,0.0015197568
CE17759,LN999214,0.0486322188
CE18811,LN999214,0
CE19894,LN999214,0.0547112462
CE19895,LN999214,0.0547112462
CE19900,LN999214,0.056231003
CE19902,LN999214,0.0506134969
CE2714,LN999214,0.0486322188
CE2715,LN999214,0.0486322188
CE27739,LN999214,0.0440729483
CE30774,LN999214,0.0060790274
CE3121,LN999214,0.0547112462
CE31633,LN999214,0.056231003
CE31676,LN999214,0.0531914894
CE3236,LN999214,0.1550151976
CE35336,LN999214,0.0547112462
CE35337,LN999214,0.0547112462
CE35393,LN999214,0.0106382979
CE35727,LN999214,0.0015197568
CE35728,LN999214,0
CE35729,LN999214,0.0016025641
CE36236,LN999214,0.0045592705
CE36237,LN999214,0.0060790274
CE36239,LN999214,0.0015948963
CE36240,LN999214,0.0075987842
CE36241,LN999214,0.0015197568
CE36242,LN999214,0
CE36244,LN999214,0.0015898251
CE3745,LN999214,0.0015197568
CE3750,LN999214,0.0015197568
CE3751,LN999214,0
CE3752,LN999214,0.0015197568
CE3781,LN999214,0.0455927052
CE3817,LN999214,0.0015197568
CE3936,LN999214,0.0501519757
CE3937,LN999214,0.0516717325
CE3944,LN999214,0.1550151976
CE4324,LN999214,0.0015197568
CE767,LN999214,0.0015197568
CE19886,LN999214,0.0015197568
CE19887,LN999214,0.046728972
CE26990,LN999214,0.0547112462
CE26991,LN999214,0.0547112462
CE26994,LN999214,0.0547112462
CE27023,LN999214,0.0547112462
CE28107,LN999214,0.1593059937
CE28149,LN999214,0.1595744681
CE28151,LN999214,0.0015197568
CE29879,LN999214,0.0447761194
CE29883,LN999214,0.0486322188
CE29889,LN999214,0.0486322188
CE30034,LN999214,0.0486322188
CE30063,LN999214,0.0462249615
CE30066,LN999214,0.0440251572
CE30067,LN999214,0.0501519757
CE30677,LN999214,0.1554878049
CE30683,LN999214,0
CE30737,LN999214,0.0116086235
CE31878,LN999214,0.0486322188
CE31879,LN999214,0.0486322188
CE31880,LN999214,0.0486322188
CE32707,LN999214,0.0501519757
CE32780,LN999214,0.1550151976
CE32781,LN999214,0.1550151976
CE38690,LN999214,0.0519083969
CE39081,LN999214,0.0455927052
CE286,LN999214,0
MG421743,LN999214,0.0512820513
MG423275,LN999214,0.0483091787
LN810295,LN999214,0.0015197568
LN810296,LN999214,0.0486322188
LN999111,LN999214,0
LN999149,LN999214,0
LN999166,LN999214,0.0416
LN999170,LN999214,0.0079113924
LN999172,LN999214,0.0015197568
LN999174,LN999214,0.0015197568
CE10522,LN999223,0.0440729483
CE10523,LN999223,0.0440729483
CE10784,LN999223,0.0030395137
CE10836,LN999223,0.0030395137
CE10846,LN999223,0.0031446541
CE10847,LN999223,0.0030395137
CE10848,LN999223,0.0030395137
CE10849,LN999223,0.0030395137
CE10865,LN999223,0.0455927052
CE11349,LN999223,0.0500863558
CE16688,LN999223,0.0015197568
CE16864,LN999223,0.0030395137
CE16866,LN999223,0.0030395137
CE17759,LN999223,0.047112462
CE18811,LN999223,0.0015197568
CE19894,LN999223,0.056231003
CE19895,LN999223,0.056231003
CE19900,LN999223,0.0577507599
CE19902,LN999223,0.0521472393
CE2714,LN999223,0.047112462
CE2715,LN999223,0.047112462
CE27739,LN999223,0.0425531915
CE30774,LN999223,0.0075987842
CE3121,LN999223,0.056231003
CE31633,LN999223,0.0577507599
CE31676,LN999223,0.0516717325
CE3236,LN999223,0.1565349544
CE35336,LN999223,0.056231003
CE35337,LN999223,0.056231003
CE35393,LN999223,0.0121580547
CE35727,LN999223,0.0030395137
CE35728,LN999223,0.0015974441
CE35729,LN999223,0.0032051282
CE36236,LN999223,0.0060790274
CE36237,LN999223,0.0075987842
CE36239,LN999223,0.0031897927
CE36240,LN999223,0.009118541
CE36241,LN999223,0.0030395137
CE36242,LN999223,0.0015197568
CE36244,LN999223,0.0031796502
CE3745,LN999223,0.0030395137
CE3750,LN999223,0.0030395137
CE3751,LN999223,0.0015197568
CE3752,LN999223,0.0030395137
CE3781,LN999223,0.0440729483
CE3817,LN999223,0.0030395137
CE3936,LN999223,0.0516717325
CE3937,LN999223,0.0531914894
CE3944,LN999223,0.1565349544
CE4324,LN999223,0.0030395137
CE767,LN999223,0.0030395137
CE19886,LN999223,0.0030395137
CE19887,LN999223,0.0451713396
CE26990,LN999223,0.056231003
CE26991,LN999223,0.056231003
CE26994,LN999223,0.056231003
CE27023,LN999223,0.056231003
CE28107,LN999223,0.1577287066
CE28149,LN999223,0.1580547112
CE28151,LN999223,0.0030395137
CE29879,LN999223,0.0431177446
CE29883,LN999223,0.047112462
CE29889,LN999223,0.047112462
CE30034,LN999223,0.0501519757
CE30063,LN999223,0.0477657935
CE30066,LN999223,0.0455974843
CE30067,LN999223,0.0516717325
CE30677,LN999223,0.1570121951
CE30683,LN999223,0.0019417476
CE30737,LN999223,0.0132669983
CE31878,LN999223,0.047112462
CE31879,LN999223,0.047112462
CE31880,LN999223,0.047112462
CE32707,LN999223,0.0516717325
CE32780,LN999223,0.1565349544
CE32781,LN999223,0.1565349544
CE38690,LN999223,0.0503816794
CE39081,LN999223,0.0440729483
CE286,LN999223,0.0018939394
MG421743,LN999223,0.0528846154
MG423275,LN999223,0.0466988728
LN810295,LN999223,0
LN810296,LN999223,0.047112462
LN999111,LN999223,0.0015197568
LN999149,LN999223,0.0015197568
LN999166,LN999223,0.04
LN999170,LN999223,0.0094936709
LN999172,LN999223,0
LN999174,LN999223,0
LN999214,LN999223,0.0015197568
CE10522,LN999270,0.0440729483
CE10523,LN999270,0.0440729483
CE10784,LN999270,0.0030395137
CE10836,LN999270,0.0030395137
CE10846,LN999270,0.0031446541
CE10847,LN999270,0.0030395137
CE10848,LN999270,0.0030395137
CE10849,LN999270,0.0030395137
CE10865,LN999270,0.0455927052
CE11349,LN999270,0.0500863558
CE16688,LN999270,0.0015197568
CE16864,LN999270,0.0030395137
CE16866,LN999270,0.0030395137
CE17759,LN999270,0.047112462
CE18811,LN999270,0.0015197568
CE19894,LN999270,0.056231003
CE19895,LN999270,0.056231003
CE19900,LN999270,0.0577507599
CE19902,LN999270,0.0521472393
CE2714,LN999270,0.047112462
CE2715,LN999270,0.047112462
CE27739,LN999270,0.0425531915
CE30774,LN999270,0.0075987842
CE3121,LN999270,0.056231003
CE31633,LN999270,0.0577507599
CE31676,LN999270,0.0516717325
CE3236,LN999270,0.1565349544
CE35336,LN999270,0.056231003
CE35337,LN999270,0.056231003
CE35393,LN999270,0.0121580547
CE35727,LN999270,0.0030395137
CE35728,LN999270,0.0015974441
CE35729,LN999270,0.0032051282
CE36236,LN999270,0.0060790274
CE36237,LN999270,0.0075987842
CE36239,LN999270,0.0031897927
CE36240,LN999270,0.009118541
CE36241,LN999270,0.0030395137
CE36242,LN999270,0.0015197568
CE36244,LN999270,0.0031796502
CE3745,LN999270,0.0030395137
CE3750,LN999270,0.0030395137
CE3751,LN999270,0.0015197568
CE3752,LN999270,0.0030395137
CE3781,LN999270,0.0440729483
CE3817,LN999270,0.0030395137
CE3936,LN999270,0.0516717325
CE3937,LN999270,0.0531914894
CE3944,LN999270,0.1565349544
CE4324,LN999270,0.0030395137
CE767,LN999270,0.0030395137
CE19886,LN999270,0.0030395137
CE19887,LN999270,0.0451713396
CE26990,LN999270,0.056231003
CE26991,LN999270,0.056231003
CE26994,LN999270,0.056231003
CE27023,LN999270,0.056231003
CE28107,LN999270,0.1577287066
CE28149,LN999270,0.1580547112
CE28151,LN999270,0.0030395137
CE29879,LN999270,0.0431177446
CE29883,LN999270,0.047112462
CE29889,LN999270,0.047112462
CE30034,LN999270,0.0501519757
CE30063,LN999270,0.0477657935
CE30066,LN999270,0.0455974843
CE30067,LN999270,0.0516717325
CE30677,LN999270,0.1570121951
CE30683,LN999270,0.0019417476
CE30737,LN999270,0.0132669983
CE31878,LN999270,0.047112462
CE31879,LN999270,0.047112462
CE31880,LN999270,0.047112462
CE32707,LN999270,0.0516717325
CE32780,LN999270,0.1565349544
CE32781,LN999270,0.1565349544
CE38690,LN999270,0.0503816794
CE39081,LN999270,0.0440729483
CE286,LN999270,0.0018939394
MG421743,LN999270,0.0528846154
MG423275,LN999270,0.0466988728
LN810295,LN999270,0
LN810296,LN999270,0.047112462
LN999111,LN999270,0.0015197568
LN999149,LN999270,0.0015197568
LN999166,LN999270,0.04
LN999170,LN999270,0.0094936709
LN999172,LN999270,0
LN999174,LN999270,0
LN999214,LN999270,0.0015197568
LN999223,LN999270,0
CE10522,AF534865,0.1598746082
CE10523,AF534865,0.1598746082
CE10784,AF534865,0.1630094044
CE10836,AF534865,0.1630094044
CE10846,AF534865,0.1622047244
CE10847,AF534865,0.1630094044
CE10848,AF534865,0.1630094044
CE10849,AF534865,0.1630094044
CE10865,AF534865,0.1614420063
CE11349,AF534865,0.1645796064
CE16688,AF534865,0.1614420063
CE16864,AF534865,0.1630094044
CE16866,AF534865,0.1630094044
CE17759,AF534865,0.1598746082
CE18811,AF534865,0.1614420063
CE19894,AF534865,0.15830721
CE19895,AF534865,0.15830721
CE19900,AF534865,0.15830721
CE19902,AF534865,0.15830721
CE2714,AF534865,0.1598746082
CE2715,AF534865,0.1598746082
CE27739,AF534865,0.1598746082
CE30774,AF534865,0.1598746082
CE3121,AF534865,0.15830721
CE31633,AF534865,0.1598746082
CE31676,AF534865,0.1598746082
CE3236,AF534865,0.0188087774
CE35336,AF534865,0.15830721
CE35337,AF534865,0.15830721
CE35393,AF534865,0.1614420063
CE35727,AF534865,0.1630094044
CE35728,AF534865,0.1629392971
CE35729,AF534865,0.1650641026
CE36236,AF534865,0.1630094044
CE36237,AF534865,0.1598746082
CE36239,AF534865,0.1642743222
CE36240,AF534865,0.1598746082
CE36241,AF534865,0.1630094044
CE36242,AF534865,0.1614420063
CE36244,AF534865,0.1609195402
CE3745,AF534865,0.1630094044
CE3750,AF534865,0.1630094044
CE3751,AF534865,0.1614420063
CE3752,AF534865,0.1630094044
CE3781,AF534865,0.1598746082
CE3817,AF534865,0.1630094044
CE3936,AF534865,0.1551724138
CE3937,AF534865,0.1551724138
CE3944,AF534865,0.0188087774
CE4324,AF534865,0.1630094044
CE767,AF534865,0.1614420063
CE19886,AF534865,0.1614420063
CE19887,AF534865,0.1598746082
CE26990,AF534865,0.15830721
CE26991,AF534865,0.15830721
CE26994,AF534865,0.15830721
